id|Autor/a|Obra|Fecha de estreno|Dirección|Compañía|Festivales|Lugar de estreno|fechaFormat|lat|lon|uuid|tipo
597|Miguel de Cervantes|La razón blindada (basada en El Quijote de Cervantes); Don Quijote|12/07/2005|Arístides Vargas|Malayerba|Festival Internacional de Teatro Clásico de Almagro, 12 de julio de 2005|Corral de Comedias de Almagro||38.8884435|-3.7144868|39bb72e3-aea3-47c3-acc6-f052e995641b|Internacional
598|Miguel de Cervantes|El Quijote; Don Quijote|15/12/2003|Patricio Estrella|Fundación Espada de Madera||Teatro Bolívar (Quito)||-0.2214746|-78.5135513|56a3b52b-5382-4ced-acc9-d8b6de53c37b|Internacional
599|Miguel de Cervantes|Numancia|20/03/2005|Daniel Suárez Marzal|Teatro Nacional Cervantes||Teatro Nacional Cervantes (Buenos Aires)||-34.5989353|-58.3864777|9dbf106b-670e-45a7-8f67-cbe03ae0a86f|Internacional
600|Miguel de Cervantes|La gran sultana|2005|Daniel Suárez Marzal|Comedia Cordobesa||Teatro Real (Córdoba)||3.038662|-83.0747167|bb39622c-2aca-43ab-8515-895fd5153c8e|Internacional
601|Miguel de Cervantes|El coloquio de los perros|2013|Gastón Borges|LACOZ|Festival Internacional de Teatro Clásico de Almagro, 26 de julio de 2016|Montevideo||-34.8342805|-56.2798719|f4e8f569-3e74-4fa7-a03f-e26d24b59f0f|Internacional
602|Miguel de Cervantes|Don Quijote|2005|Héctor Noguera|Teatro Camino||(Santiago de Chile)||-33.4723925|-70.7946378|2b980e92-f014-48b4-a361-90cf022fb7ea|Internacional
603|Miguel de Cervantes|Señor Quijote mío; Don Quijote|2001|Gilberto Guerrero|Perro Teatro||||||63fcb005-f829-437a-bcad-e63ca5085c7b|Internacional
604|Miguel de Cervantes|Farsa quijotesca|2005|Hugo Possolo|Compañia Pia-Fraus|Festival Internacional de Teatro Clásico de Almagro, 18-19 de julio de 2005|||||e3e54ab0-76b7-4f83-818d-6021451718cb|Internacional
605|Miguel de Cervantes|El Quijote; Don Quijote|02/07/2011|Santiago García|La Candelaria|Festival Internacional de Teatro Clásico de Almagro, 15-16 de julio de 2005|Teatro Mayor Julio Mario Santo de Domingo (Bogotá)||4.7567233|-74.0652418|3b5df084-f64d-4333-8af9-3e446341c4cc|Internacional
606|Miguel de Cervantes|Coloquio de los perros; El coloquio de los perros|20/09/2013|Ma Zhenghong, Alejandro González Puche|Laboratorio Escénico Univalle|Festival Internacional de Teatro Clásico de Almagro, 17-18 de julio de 2014; Festival de Teatro Clásico de Olmedo, 23 de julio de 2014|Teatro Univalle||40.4414688|-4.3717401|9170756d-ce7d-4999-ab5d-081f25d1615a|Internacional
607|Miguel de Cervantes|Don Quijote... Acercándonos a su locura|2004|Kei Jiinguji|Ksec Act|Festival Internacional de Teatro Clásico de Almagro, 12-13 de julio de 2005|Nagoya City Nishi Bunka Small Theater (Japón)||35.1897396|136.8872638|9d26690f-09a3-4ac9-9d3f-954d695f24c5|Internacional
608|Miguel de Cervantes|Numancia|05/2007|Kei Jiinguji|Ksec Act|Festival Internacional de Teatro Clásico de Almagro, 2-3 de julio de 2007|Aichi Prefectural Art Theater||35.1710282|136.9088048|94e60559-60e7-4354-b6c5-2c04abcfce24|Internacional
609|Miguel de Cervantes|Don Quijote de La Mancha||Meng Jinghui|Compañia Nacional de Teatro de China|Festival Internacional de Teatro Clásico de Almagro, 23-24 de julio de 2011|||||b20b39f2-ea5b-42f6-b502-897088ee915a|Internacional
610|Miguel de Cervantes|Quijote; Don Quijote|2010|Simeón Spivak|Teatro de la Juventud de San Petersburgo|Festival Internacional de Teatro Clásico de Almagro, 24-25 de julio de 2009|Teatro de la Juventud de San Petersburgo||59.942187|30.3155595|bfd912ae-749b-413d-af1d-f69b63424bf9|Internacional
611|Miguel de Cervantes|Quijote; Don Quijote|07/2016|Ignacio García|Margi|Festival Internacional de Teatro Clásico de Almagro, 22-23 de julio de 2016|Espacio Miguel Narros de Almagro||40.4285982|-3.6976409|1f26511d-3af8-40bf-a8fd-68825e80aee2|Internacional
612|Calderón de la Barca|El gran teatro del mundo|2000|Volker Hesse|Welttheatergesellschaft Einsiedeln||Klosterplatz de Einsiedeln (Suiza)||47.1274625|8.7483345|e252658d-d782-4f3e-844f-e6b9628dab71|Internacional
613|Calderón de la Barca|La hija del aire|2000|Frank Castorf|Burgtheater||Burgtheater (Viena)||48.2102997|16.3588851|d89fa1af-ee30-46fd-b5e6-59ab90993c44|Internacional
614|Calderón de la Barca|La vida es sueño|4/08/2000||Kaspar-Hauser-Festspiele||Kaspar-Hauser-Festspiele (Ansbach)||49.2889472|10.4729072|9d68811a-31ac-4b4f-a79d-9934e89b4937|Internacional
615|Calderón de la Barca|La vida es sueño|2001|Michael Pehlke|Schauspiel Frankfurt||||||ba8995a6-2966-4cc7-82f0-f50e3cb909e7|Internacional
616|Calderón de la Barca||||||(Frankfurt)||50.1213155|8.471759|a9a59c53-3cd0-4204-9e76-a2454aaab8aa|Internacional
617|Calderón de la Barca|El gran teatro del mundo|2003|Volker Hesse|Mecklenburgisches Staatstheater Schwerin, Staatstheater Heidelberg, Teatro Nacional de Luxemburgo||||||6ee861ed-c852-4686-808c-214200749e6f|Internacional
618|Calderón de la Barca|La vida es sueño|25/08/2006|Johan Simons|||Maschinenhalle Zeche Zweckel (Gladbeck)||51.5936374|6.9660538|3367e23c-511b-44ba-ae7e-9e5da2fa32b5|Internacional
619|Calderón de la Barca|La dama duende|2006|Volker Hesse|Staatstheater Würzburg||Staatstheater (Würzburg)||49.7950457|9.933704|8c900b6f-5f83-427c-aa28-4b7ba3399793|Internacional
620|Calderón de la Barca|La hija del aire|1/02/2008|Kontanze Lauterbach|Schauspiel Leipzig||Schauspiel Lepzig (Leipzig)||51.3409219|12.3661587|fe0974e3-f635-4f80-99f2-8b8d97ec574d|Internacional
621|Calderón de la Barca|La dama duende|||||||||89f9314c-6bb9-462d-8493-4e224983214b|Internacional
622|Calderón de la Barca|La vida es sueño|1/06/2000|George Drance|Magis Theatre Company||Catedral de San Juan el Divino (Nueva York)||40.8038396|-73.9644503|8693a20a-48a6-4203-b70b-78f00a526315|Internacional
623|Calderón de la Barca|Sueño; La vida es sueño|2000|José Carrasquillo|Teatro Hispánico||Teatro Hispánico (Nueva York)||40.7410239|-73.9737872|eff174d9-8d5f-4ad6-9644-8ee05218947a|Internacional
